signal_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,label
17,-0.297456,-0.1226815,-0.006494051,-0.003484595,-0.05872987,-0.1506509,-0.1255923,-0.08669332,0.001492196,0.188427,0.3080363,0.35229,0.3087708,0.285218,0.2879167,0.1921324,0.101204,0.05130857,0.05596505,0.11431,0.2245506,0.3628789,0.2592164,0.04172201,-0.01256443,-0.2067841,-0.4906437,-0.4692016,-0.3902985,-0.4450716,-0.3838344,-0.2999628,-0.296619,-0.1970072,-0.08306113,0.01503007,0.1784193,0.2917522,0.3988812,0.5157452,0.4865785,0.3060853,0.1355287,0.1408022,0.159612,0.08678997,0.09730978,0.02619877,-0.1898286,-0.2452661,-0.1553341,-0.1197682,-0.1848698,-0.2685205,-0.2805701,-0.2623597,-0.2052011,-0.1114327,-0.08195426,-0.1116525,-0.1506371,-0.1570972,-0.07569321,0.0817823,0.196658,0.2447768,0.3254807,0.3483292,0.2766619,0.2316244,0.1700395,0.04318979,-0.03732085,0.1179725,0.412035,0.5014798,0.3731364,0.1601097,-0.1119473,-0.3564361,-0.4681024,-0.4554122,-0.4092666,-0.3234994,-0.2493324,-0.2541162,-0.2404737,-0.2117312,-0.1870774,-0.1087493,0.04597912,0.1893762,0.227339,0.3467546,0.4681782,0.356955,0.2624643,0.2210597,0.1580394,0.1853196,0.156222,0.05867221,-0.09430059,-0.2768103,-0.2537149,-0.1958973,-0.1916463,-0.1219575,-0.1472647,-0.1947629,-0.2008591,-0.2218333,-0.1539197,-0.07717184,-0.0560212,-0.04617888,-0.03294135,0.02386653,0.08018559,0.1144639,0.1588933,0.2215659,0.2505656,0.2303616,0.2788369,0.3089993,0.1629313,-0.012942,1
19,-0.3817184,-0.3718146,-0.3210964,-0.2753287,-0.2317473,-0.2306335,-0.2148596,-0.2094292,-0.1953962,-0.1179966,0.002503326,0.1720902,0.2937002,0.340392,0.3728268,0.3553187,0.3361597,0.3444274,0.3239779,0.2187008,-0.02246455,-0.2179121,-0.2080484,-0.1582255,-0.1361768,-0.08291255,-0.09599499,-0.183709,-0.2245514,-0.2434391,-0.2669944,-0.2377729,-0.170584,-0.09711832,-0.04201293,-0.02183134,-0.03414557,-0.04333272,0.0053936,0.07317104,0.1166481,0.1027389,0.02812388,0.008980178,0.1056414,0.1985094,0.1060005,-0.0240526,0.02468795,0.0912603,0.2040294,0.3912996,0.4160516,0.3717664,0.2856377,0.04323806,-0.1726408,-0.3005314,-0.3648932,-0.3167825,-0.2620495,-0.2341608,-0.1997704,-0.211934,-0.2040845,-0.1519696,-0.1251394,-0.06374136,0.05538173,0.2089522,0.3474373,0.4067137,0.4374407,0.4210667,0.3623684,0.2760072,0.07105629,-0.1520502,-0.249686,-0.1741372,-0.05610152,-0.09836177,-0.1311251,-0.1409138,-0.2387485,-0.2220491,-0.186221,-0.1986413,-0.1116235,-0.06190488,-0.06367857,-0.05376684,-0.07321488,-0.07209482,-0.04187961,0.01674829,0.07106124,0.09318739,0.1132111,0.1049569,0.1025748,0.1307401,0.1775746,0.2218232,0.1243512,-0.05236492,-0.07479041,0.02386075,0.1617676,0.3844941,0.5432698,0.4384579,0.2601747,0.1609469,-0.1326271,-0.4683724,-0.3815909,-0.2260456,-0.3091355,-0.2572972,-0.1689651,-0.2187684,-0.1833246,-0.1591939,-0.1483416,-0.05396396,0.05301843,0.2459669,0
21,0.2259007,0.1005057,-0.0003723897,-0.007744994,0.05208314,0.1532694,0.249078,0.2846078,0.2112684,0.03871991,-0.09262681,-0.1385112,-0.2031092,-0.2728844,-0.2645166,-0.2638345,-0.3272789,-0.3477022,-0.3447433,-0.3341242,-0.265596,-0.2089097,-0.1414122,-0.01500164,0.1380402,0.2317017,0.1877309,0.2027565,0.3900484,0.5912412,0.6443991,0.4215748,0.07148365,-0.209802,-0.3165082,-0.1050135,0.1208063,0.07315154,-0.05032438,-0.181124,-0.287045,-0.2996652,-0.2972419,-0.2254227,-0.1075888,-0.0902133,-0.09315719,-0.07726862,-0.09361886,-0.05168881,0.02771333,0.05396077,0.06233075,0.06233768,0.07107306,0.0952344,0.0909952,0.08006551,0.0770238,0.1035204,0.2025458,0.3224865,0.3364941,0.1789279,0.007584828,-0.02524207,-0.0002880535,0.1015054,0.3231154,0.4221224,0.3270667,0.1748908,-0.08101808,-0.2593973,-0.2030258,-0.2061433,-0.2509629,-0.2138031,-0.2599565,-0.3113834,-0.3134385,-0.3224004,-0.303036,-0.2972005,-0.2038284,0.05868097,0.2647126,0.2354304,0.1791394,0.2795711,0.382328,0.5637746,0.6918088,0.4233442,0.1464025,0.001238655,-0.1939931,-0.2315919,-0.1424072,-0.02175852,0.02186489,-0.08351157,-0.1513469,-0.1941689,-0.2374739,-0.25154,-0.2210832,-0.148768,-0.1240008,-0.08766794,-0.07543877,-0.1027529,-0.1014884,-0.1319398,-0.1028114,-0.02998038,-0.0007333792,0.03231633,0.03207877,0.03258568,0.05619802,0.09888799,0.1928659,0.2623452,0.2847903,0.2619282,0.1791008,0.07288481,0
22,0.1021595,0.05623958,-0.05709596,-0.1342588,-0.1116399,-0.07220294,-0.04262133,-0.0826282,-0.160908,-0.1725375,-0.1560069,-0.1503035,-0.1436336,-0.1455942,-0.1455819,-0.1414032,-0.1432862,-0.1427149,-0.1238967,-0.06347383,0.02265839,0.06946733,0.07036988,0.08545589,0.151251,0.2568394,0.3660587,0.4456364,0.4021994,0.183689,-0.05424767,-0.1745469,-0.1673347,-0.1512135,-0.1856265,-0.06806009,0.06537223,-0.01523562,-0.09649097,-0.1607613,-0.2294685,-0.2007381,-0.1863557,-0.1623081,-0.08984007,-0.07875202,-0.09891156,-0.09453222,-0.08929138,-0.07419818,-0.04429332,-0.04566677,-0.06154321,-0.04604068,0.0004032048,0.06561635,0.09739153,0.1268746,0.2425989,0.3954394,0.476202,0.3853643,0.1649692,0.03734595,0.08870363,0.1374468,0.008498629,-0.1541197,-0.2140621,-0.2472056,-0.2264661,-0.2096747,-0.2015326,-0.1060673,-0.07479705,-0.1027419,-0.1189097,-0.1535343,-0.1292919,-0.110344,-0.1303192,-0.1315854,-0.1434523,-0.1406704,-0.07994496,0.01268803,0.08270605,0.1611884,0.2117366,0.2621188,0.5224234,0.7195753,0.5442894,0.2345515,-0.04033583,-0.1600485,-0.1968973,-0.2739306,-0.1273241,0.04115789,0.03742049,0.07863648,-0.01663864,-0.1467672,-0.1704636,-0.2239107,-0.1664111,-0.1183313,-0.1133606,-0.09693542,-0.1613463,-0.1323834,-0.09078388,-0.0682128,-0.004329279,-0.02544558,-0.007510144,-0.001942455,-0.03274489,0.02661736,0.07281975,0.1287183,0.1817554,0.2228165,0.326768,0.3577016,0.2392433,0.06541915,0
24,0.4346696,0.6843825,0.8183402,0.392563,-0.4498022,-0.652398,-0.3142308,-0.1304712,0.1021712,0.1747313,0.01009169,-0.02826336,-0.1127667,-0.2132051,-0.1885124,-0.1697329,-0.1753532,-0.1882018,-0.1866587,-0.1315515,-0.01892661,0.04263873,0.002142316,-0.03364726,-0.05979804,-0.05924052,0.02317437,0.1376662,0.2350535,0.2606284,0.1923789,0.1322924,0.1553265,0.1962336,0.2657171,0.3617007,0.2583854,0.02603555,-0.07625645,-0.1624928,-0.2615811,-0.3091616,-0.3723173,-0.3694094,-0.3283706,-0.3055134,-0.2489826,-0.2318587,-0.2049149,-0.1174956,-0.02287231,0.1218557,0.3078815,0.4650642,0.4398926,0.2136173,0.112304,0.3080222,0.4787208,0.2123071,-0.2343498,-0.3327398,-0.1365931,0.08244607,0.08609354,-0.08590846,-0.172212,-0.2255732,-0.2524153,-0.2537584,-0.2259003,-0.09770179,-0.06283003,-0.07296654,-0.07443315,-0.1358858,-0.1194475,-0.08377831,-0.008890928,0.08734327,0.05933464,0.02451512,0.02252578,0.09950392,0.2537594,0.2817158,0.1638469,0.05845951,0.1030858,0.2457754,0.3469038,0.3076103,0.09936056,-0.08572928,-0.1244269,-0.1381569,-0.2336873,-0.3257498,-0.3211072,-0.3149186,-0.3039474,-0.2653265,-0.2508028,-0.1969773,-0.1408858,-0.1299581,-0.0986205,-0.003959596,0.1042637,0.1726821,0.2745578,0.2860828,0.2822275,0.6213759,0.8578285,0.3905244,-0.3341584,-0.5463948,-0.2936392,-0.05379834,0.1288259,0.1576855,-0.01203744,-0.1038458,-0.2094287,-0.2624073,-0.12818,-0.08802752,0
27,-0.08370302,0.008892773,0.1348879,0.2416598,0.351853,0.3280911,0.3426119,0.3919617,0.3257512,0.2732433,0.1392095,-0.09877156,-0.2844155,-0.3561403,-0.263807,-0.1548337,-0.129171,-0.1079562,-0.1160801,-0.1212806,-0.08941239,-0.08368996,-0.07917802,-0.07770175,-0.08809604,-0.07235904,-0.05973237,-0.04120654,0.00434127,0.07760257,0.1400782,0.1015543,0.0519355,0.07573225,0.1219601,0.1892381,0.2113093,0.206283,0.2045227,0.06727001,-0.06056748,0.01917766,0.1774675,0.2968034,0.2663503,0.03931415,-0.1833617,-0.2360013,-0.203661,-0.2485842,-0.3141252,-0.3077433,-0.2964061,-0.2719834,-0.243072,-0.2326577,-0.1671233,-0.06803196,0.03252562,0.1412736,0.2996329,0.4532418,0.4076685,0.3664989,0.4392938,0.3016504,0.08879614,-0.02980593,-0.1686379,-0.2160281,-0.1937015,-0.1899709,-0.1805599,-0.1923237,-0.1886669,-0.1736737,-0.144326,-0.1008639,-0.07962907,-0.03144807,-0.00585183,-0.03045202,-0.02870729,-0.005616108,0.02925736,0.07304318,0.09072863,0.0492887,0.007569723,0.05132758,0.1298768,0.1980868,0.2340218,0.1675267,-0.002285354,-0.1389828,-0.001371069,0.3414926,0.500695,0.4085651,0.1511038,-0.1866458,-0.3183146,-0.2775858,-0.3046496,-0.3216666,-0.2918738,-0.2947773,-0.2689775,-0.2253924,-0.2201868,-0.1583245,-0.07038302,-0.03197501,0.07264241,0.2175618,0.2801024,0.2942876,0.3038857,0.3462722,0.4146517,0.3922513,0.2842489,0.09410397,-0.2157027,-0.3714396,-0.3076699,-0.2651833,0
28,0.2681245,-0.0373577,-0.193407,-0.2799378,-0.2837208,-0.2589922,-0.3376405,-0.3349107,-0.2892702,-0.2874562,-0.2076436,-0.1085133,0.04911707,0.1846268,0.2123418,0.3541403,0.4369305,0.3927282,0.4871087,0.4284151,0.03649223,-0.4079907,-0.5726084,-0.2660065,0.007251825,-0.02854403,-0.07790655,-0.1825045,-0.2328628,-0.2215219,-0.2914054,-0.2639229,-0.2269581,-0.1600644,-0.06092796,-0.1006582,-0.0689169,0.01591656,0.07350809,0.1324809,0.1223372,0.2051106,0.3333581,0.3745444,0.3329997,0.2028332,0.09928828,-0.07916621,-0.1663937,0.1536261,0.4386292,0.3887538,0.2038005,-0.06860147,-0.3293453,-0.3746657,-0.3024527,-0.3326337,-0.3041989,-0.2058168,-0.2419092,-0.2402504,-0.1880027,-0.1476573,-0.02704499,0.08461861,0.1897124,0.2348351,0.2605236,0.554915,0.8281284,0.5429302,0.007731373,-0.2352029,-0.2858015,-0.1643545,0.01931909,-0.1118448,-0.2127426,-0.2019885,-0.3670175,-0.3893792,-0.3124932,-0.2873222,-0.1677152,-0.0209485,0.1034912,0.09365285,0.02961599,0.0576627,0.05919741,0.1201342,0.2062959,0.1884343,0.2113343,0.2758401,0.2830741,0.2053074,0.0382047,-0.1148785,-0.1258439,0.05788373,0.3897238,0.5613532,0.2277545,-0.2224004,-0.2586698,-0.2218074,-0.3091827,-0.297085,-0.3114262,-0.3079462,-0.2175278,-0.200909,-0.1508246,-0.07149334,-0.01054178,0.1285764,0.2233587,0.2813498,0.4937197,0.7333713,0.6466703,0.2792913,-0.06795859,-0.2465133,-0.1368874,-0.05865189,0
30,0.05345742,0.2334821,0.5038884,0.577663,0.3732437,0.1519096,-0.07706408,-0.292616,-0.3639448,-0.3555894,-0.3231702,-0.2938246,-0.2940076,-0.2758939,-0.2418331,-0.1827354,-0.08809874,0.003768181,0.1252145,0.2840858,0.4008564,0.4751976,0.4965178,0.3450094,0.1762502,0.2272032,0.222805,-0.03736953,-0.2217184,-0.1436852,-0.06005508,-0.1274249,-0.1567019,-0.1685566,-0.2525545,-0.2394739,-0.2253433,-0.2354185,-0.1608588,-0.1565275,-0.1264264,-0.03873115,-0.03756542,-0.03478687,-0.03768434,-0.01441444,0.04961176,0.0597726,0.04711504,-0.000297841,-0.01373613,0.07715439,0.1583984,0.1305177,0.02763141,-0.01952053,0.01489241,0.1797546,0.4421361,0.5110224,0.3436223,0.1429692,-0.03124504,-0.2328526,-0.3817184,-0.3718146,-0.3210964,-0.2753287,-0.2317473,-0.2306335,-0.2148596,-0.2094292,-0.1953962,-0.1179966,0.002503326,0.1720902,0.2937002,0.340392,0.3728268,0.3553187,0.3361597,0.3444274,0.3239779,0.2187008,-0.02246455,-0.2179121,-0.2080484,-0.1582255,-0.1361768,-0.08291255,-0.09599499,-0.183709,-0.2245514,-0.2434391,-0.2669944,-0.2377729,-0.170584,-0.09711832,-0.04201293,-0.02183134,-0.03414557,-0.04333272,0.0053936,0.07317104,0.1166481,0.1027389,0.02812388,0.008980178,0.1056414,0.1985094,0.1060005,-0.0240526,0.02468795,0.0912603,0.2040294,0.3912996,0.4160516,0.3717664,0.2856377,0.04323806,-0.1726408,-0.3005314,-0.3648932,-0.3167825,-0.2620495,-0.2341608,-0.1997704,-0.211934,0
31,0.2687489,0.2052176,0.0620707,-0.1051512,-0.2541558,-0.3565702,-0.4119633,-0.4395627,-0.4118473,-0.3049646,-0.1401261,0.003592126,-0.003790321,-0.0196684,0.04986716,0.1349102,0.2544367,0.2986651,0.4734317,0.7679222,0.5390849,0.0109834,-0.2484721,-0.313841,-0.180009,-0.04707057,-0.08851322,-0.1381105,-0.3080206,-0.4649691,-0.4660146,-0.4291831,-0.2519862,-0.08172202,0.008389482,0.03152727,-0.04504322,0.0116051,0.03685164,0.02938697,0.1923351,0.3385252,0.4762394,0.4455988,0.1915701,-0.03191641,-0.174493,-0.06893806,0.2701794,0.7098585,0.8648243,0.4100067,0.02432774,-0.151873,-0.4900148,-0.6297203,-0.553318,-0.518975,-0.4524395,-0.2959104,-0.1992151,-0.1963678,-0.08300784,-0.03101482,-0.07739464,0.00192456,0.03351521,0.02958665,0.1781803,0.5300642,0.8439563,0.5802568,-0.00181254,-0.306618,-0.3911199,-0.2488432,-0.09454189,-0.2282623,-0.2572126,-0.2023729,-0.2939158,-0.3349392,-0.3769469,-0.293339,-0.0683569,0.006675758,0.02155076,0.01198042,-0.0008777398,0.03088634,0.05058866,0.1468674,0.267715,0.3637149,0.3676738,0.1768931,0.0214849,0.03661306,0.1829096,0.4264907,0.5885288,0.4934528,0.1354776,-0.2231887,-0.3148647,-0.3003208,-0.440488,-0.4931952,-0.3719203,-0.4038813,-0.3637065,-0.2113627,-0.2055649,-0.1056429,-0.00878405,0.05053503,0.2015574,0.232578,0.347794,0.6791588,0.848596,0.4545698,-0.2261336,-0.4718679,-0.4269586,-0.2931698,-0.01479862,0.01929466,0
32,-0.06658756,-0.04445625,0.113817,0.3278293,0.4024544,0.2498193,0.06177155,-0.06422325,-0.1752345,-0.241461,-0.2643479,-0.2565525,-0.258489,-0.2962968,-0.3137946,-0.3232094,-0.286273,-0.2172007,-0.2000146,-0.1007683,0.0790495,0.1638499,0.1788327,0.2546536,0.4255253,0.5864802,0.6347995,0.4475277,0.04479667,-0.2613405,-0.3077183,-0.1441965,0.04350957,0.05626936,-0.02137642,-0.1012781,-0.1526073,-0.1559899,-0.1911572,-0.1968686,-0.1621841,-0.1642474,-0.154287,-0.1600302,-0.1874376,-0.1803834,-0.1689525,-0.1327192,-0.07130622,-0.02261317,0.06231852,0.1238537,0.09060445,0.0930038,0.1337287,0.1474617,0.2162881,0.2782032,0.2737239,0.2256615,0.0874938,-0.03285713,-0.05828025,-0.001014501,0.1642386,0.2965577,0.2935108,0.1772724,0.0233164,-0.05123016,-0.08724509,-0.1250358,-0.1579974,-0.217001,-0.2846595,-0.3478464,-0.3736405,-0.3645141,-0.3541912,-0.3202028,-0.2254516,-0.04369711,0.1297092,0.1744979,0.167946,0.306912,0.5612039,0.6851024,0.6553332,0.4560816,0.07370647,-0.1789347,-0.2350947,-0.1888111,-0.02952218,0.002558764,-0.07079034,-0.1043525,-0.2099657,-0.262741,-0.2456072,-0.2328175,-0.1537253,-0.1219402,-0.1291023,-0.1218468,-0.1247725,-0.08937735,-0.05613126,-0.006315265,0.05308622,0.07355068,0.09296755,0.0858282,0.05663429,0.04587127,0.1217924,0.2573512,0.3090284,0.3259645,0.2918376,0.1440707,0.01398622,-0.08674855,-0.1037249,0.06601264,0.262904,0.3333098,0
34,-0.2156446,-0.2521873,-0.3111714,-0.2454247,-0.1907937,-0.1439336,-0.1139124,-0.1722351,-0.1884202,-0.1814254,-0.1183291,0.05564394,0.2004439,0.3095406,0.4423233,0.5276855,0.4745591,0.32712,0.1724445,0.09905116,0.08039938,-0.04284362,-0.1252944,-0.1506893,-0.2307853,-0.1798673,-0.1442003,-0.1325966,-0.01795367,-0.06223905,-0.1428196,-0.1622602,-0.1936328,-0.145304,-0.1436717,-0.1174337,-0.04309447,-0.06291999,-0.06208874,-0.06425821,-0.04911015,0.03340351,0.08348252,0.1698483,0.320386,0.4394109,0.4609648,0.4601073,0.4655827,0.3434297,0.1301236,-0.1161431,-0.2255939,-0.154026,-0.1307904,0.02918946,0.1497201,-0.02766954,-0.0930279,-0.1532945,-0.26362,-0.2288786,-0.2431156,-0.2111563,-0.1576932,-0.1749991,-0.1557536,-0.164829,-0.1326881,-0.05649375,0.04803159,0.1964076,0.2916982,0.3972284,0.4589149,0.4304011,0.3337946,0.1352664,0.05357159,0.05688313,-0.09336193,-0.2040861,-0.1635066,-0.165969,-0.187727,-0.1214733,-0.06352643,-0.06508456,-0.1223405,-0.2191393,-0.2347929,-0.199246,-0.1879092,-0.1355059,-0.07105435,-0.03787015,-0.02359095,-0.04653356,-0.0830182,-0.08216825,-0.0104092,0.1095592,0.2096914,0.2789256,0.3568502,0.4297663,0.4260572,0.2592873,-0.08235208,-0.3108763,-0.206023,-0.07889549,-0.0481983,0.1016064,0.1765574,0.07369237,-0.01411523,-0.1163004,-0.2129366,-0.2910207,-0.3259468,-0.2338157,-0.1822794,-0.1468171,-0.1197532,-0.1938506,-0.181468,-0.1703973,1
35,0.04685237,-0.02517046,-0.2102115,-0.286313,-0.2559828,-0.2486519,-0.270049,-0.2842434,-0.2946926,-0.3249737,-0.2860961,-0.193009,-0.09001983,0.09109682,0.2654682,0.371449,0.4192258,0.4275024,0.430947,0.4034234,0.3595327,0.1472441,-0.2525393,-0.4571511,-0.3875882,-0.2106212,0.02282005,0.1074824,-0.08715715,-0.2944551,-0.3212144,-0.2678815,-0.2074124,-0.1572112,-0.08892505,-0.05812548,-0.09705958,-0.05701969,-0.0377013,-0.0570725,0.03247611,0.1029102,0.1360803,0.1484706,0.1599567,0.2440002,0.3001677,0.3257469,0.2444937,0.05795411,-0.01720557,-0.002635012,0.08595079,0.2059038,0.2333597,0.1439651,-0.05694227,-0.1934626,-0.2012371,-0.2038052,-0.2401947,-0.2918033,-0.3321072,-0.3759593,-0.3543204,-0.2749906,-0.209308,-0.1238865,-0.04025582,0.1174298,0.2271447,0.207215,0.4032357,0.5905595,0.4570043,0.3891301,0.4119208,0.2023215,-0.1346008,-0.3395776,-0.3500398,-0.1942177,-0.01293713,-0.007847991,-0.09769575,-0.1741402,-0.2809708,-0.2751185,-0.1554042,-0.117519,-0.1212681,-0.1035698,-0.06979285,-0.04230288,-0.04466954,0.01995555,0.1054236,0.1402457,0.1962068,0.2349849,0.2594183,0.2849444,0.2675634,0.2248956,0.1026332,-0.05107371,-0.04538818,0.09340269,0.2265785,0.3310315,0.3240866,0.1233215,-0.1385828,-0.2830516,-0.2831098,-0.2750924,-0.2996547,-0.3113574,-0.380929,-0.4413928,-0.4297946,-0.366547,-0.202303,-0.02175731,0.1595843,0.3376382,0.439656,0.5584307,0
39,-0.4028212,-0.4623887,-0.510645,-0.4553842,-0.3792467,-0.3546036,-0.2222559,-0.183554,-0.2105583,-0.1112061,-0.0323704,0.06842362,0.1336594,0.1488039,0.424913,0.7254012,0.6207962,0.4107809,0.3460156,0.02255382,-0.4897786,-0.5798519,-0.2741841,-0.08352304,-0.1914326,-0.2620539,-0.2401434,-0.3264927,-0.2932112,-0.1975812,-0.1579843,-0.01163733,0.06934681,-0.002870016,-0.09049746,-0.04612401,0.08608718,0.1671687,0.2736022,0.2891797,0.272332,0.3220842,0.230655,0.1327203,0.07652878,0.1266453,0.3912018,0.4928422,0.2960032,-0.02030221,-0.1876907,-0.2458866,-0.4440324,-0.4341118,-0.3166871,-0.3871488,-0.3185565,-0.2382376,-0.2053502,-0.08385488,-0.08301002,0.004918393,0.1963139,0.1784411,0.1603158,0.2935009,0.5991102,0.8503729,0.4270398,-0.260126,-0.3986185,-0.3179652,-0.2660855,-0.1538402,-0.2665637,-0.395155,-0.2589324,-0.2068357,-0.2826206,-0.2797018,-0.1996806,-0.03134781,0.08289752,-0.02428034,-0.1205088,0.01029279,0.1297695,0.1618723,0.2745782,0.3202568,0.2611097,0.2453296,0.2297411,0.2004443,0.1776384,0.2134496,0.3808436,0.5477938,0.5144081,0.2846145,0.005809395,-0.2284637,-0.3179717,-0.2987117,-0.33909,-0.3793722,-0.379993,-0.3782762,-0.3250598,-0.2233941,-0.08456403,0.01622728,0.09706004,0.1737659,0.1160585,0.1605871,0.5499363,0.9193036,0.7937897,0.3046313,-0.1647882,-0.5322665,-0.5200702,-0.1225494,0.07851835,-0.08357893,-0.285953,-0.2037638,0
41,-0.4807524,-0.4156083,-0.3000509,-0.2765315,-0.208742,-0.1885119,-0.1775043,-0.0295462,0.07860805,0.1038948,0.09639185,0.1534499,0.2959365,0.3906402,0.4102847,0.3601423,0.2586707,0.04150801,-0.1274814,-0.06328406,-0.05355568,-0.07824388,-0.05771469,-0.1394128,-0.2230789,-0.3310328,-0.3406543,-0.1971623,-0.144927,-0.09034232,-0.05795483,-0.04794318,0.08611825,0.1351463,0.1090844,0.1205454,0.1296127,0.2195954,0.3428966,0.3717228,0.2246907,-0.02434832,-0.1412361,-0.00464523,0.3559068,0.6208129,0.460516,0.06286344,-0.2469253,-0.4470846,-0.5033181,-0.4194753,-0.388637,-0.3423103,-0.2446775,-0.1838711,-0.1104444,-0.09895703,0.0007700548,0.1719055,0.1180476,0.06327042,0.1169646,0.2166446,0.4120848,0.4790706,0.3936657,0.1822049,-0.1958789,-0.3015391,-0.09573609,-0.0306167,-0.01005023,-0.0376405,-0.236688,-0.3061182,-0.2861091,-0.2726875,-0.1518841,-0.05059916,-0.04371627,-0.07756563,-0.01452095,0.1037506,0.1237365,0.1252911,0.1048792,0.1188776,0.2016362,0.2875581,0.3789033,0.3074332,0.08788039,-0.1790444,-0.2767423,0.1090884,0.5645295,0.6386512,0.3424342,-0.09512922,-0.3205613,-0.4463204,-0.5142033,-0.4315603,-0.3982409,-0.3152261,-0.1786515,-0.1484376,-0.121145,-0.03698823,0.08204503,0.08104433,0.04514004,0.2195229,0.3713883,0.3974999,0.4571053,0.4622955,0.215744,-0.2048581,-0.3292657,-0.152954,-0.05751527,0.01458414,0.02098574,-0.1167098,-0.2416799,-0.3336557,0
42,0.04456743,0.03793078,0.044679,0.07112178,0.1209439,0.2768223,0.4256931,0.4303808,0.1901556,-0.1137207,-0.1255785,0.06884277,0.2642139,0.3886046,0.2528509,-0.0296119,-0.1737116,-0.2649008,-0.3126142,-0.2803798,-0.254035,-0.1600558,-0.1335308,-0.2093999,-0.1957175,-0.1898386,-0.1674696,-0.1129151,-0.1023482,-0.02300947,0.05980014,0.09106427,0.1621918,0.2998407,0.4165239,0.4554331,0.5160399,0.3960444,-0.0001800966,-0.2697015,-0.2831049,-0.1441032,0.04303353,0.1257662,0.07728188,-0.06467358,-0.1869302,-0.2403177,-0.264803,-0.2833729,-0.278285,-0.170142,-0.09420776,-0.09301961,-0.0827861,-0.1331035,-0.1222413,-0.05678405,-0.01649121,0.02765064,0.000707278,0.06154715,0.2088426,0.3105741,0.4262972,0.4193178,0.232172,-0.04265616,-0.1565846,0.08173467,0.3149024,0.3161825,0.1945488,-0.008487276,-0.2251574,-0.351977,-0.2957724,-0.1867588,-0.1693065,-0.1553156,-0.1733503,-0.2118838,-0.2070888,-0.2140717,-0.1880892,-0.1439933,-0.07141053,0.06328394,0.1118285,0.1131088,0.1959431,0.3293338,0.4145838,0.4731979,0.5687651,0.3580059,-0.1413938,-0.327037,-0.1992642,-0.05869381,0.1007333,0.2067362,0.06641803,-0.1697749,-0.230444,-0.2721957,-0.2935574,-0.2132862,-0.1888265,-0.116492,-0.05730367,-0.09672514,-0.08508024,-0.08656838,-0.0887675,-0.06401808,-0.02756793,0.05715463,0.1282385,0.2013684,0.2836705,0.3829699,0.4479658,0.3411195,0.1151467,-0.09962278,-0.08152593,0.1672506,0
43,0.07018104,-0.06843808,-0.1977381,-0.2205469,-0.2081459,-0.1591659,-0.1644193,-0.152909,-0.1250301,-0.1527723,-0.1300993,-0.1338037,-0.1276749,-0.06922513,-0.01936372,0.03852584,-0.004086797,-0.04437622,-0.01127869,0.03936322,0.203974,0.3227112,0.3044348,0.2795041,0.2329356,0.1247496,-0.000873398,0.004919074,0.1134875,0.1640504,0.1810705,0.158729,0.07134062,-0.06191159,-0.2109588,-0.2905675,-0.3131021,-0.2852957,-0.2275593,-0.2024168,-0.1428356,-0.1006435,-0.1203535,-0.116553,-0.1335829,-0.1377497,-0.04143937,0.1289277,0.2399818,0.1771472,0.1696142,0.3590865,0.4656372,0.3255612,0.1029758,-0.03044446,-0.1226501,-0.1285109,0.0120476,0.06676231,0.001107581,-0.1051613,-0.2285707,-0.2170263,-0.174142,-0.1730114,-0.1001877,-0.05385743,-0.05034365,-0.0407182,-0.0693758,-0.09981757,-0.09570821,-0.06619113,-0.02910513,-0.01053113,-0.00703369,0.01266019,0.03919898,0.0640343,0.1370383,0.2504118,0.3083141,0.2694947,0.2403263,0.2161375,0.06695282,-0.04275426,0.02948693,0.1307506,0.2083664,0.2357598,0.1747479,0.08006123,-0.100656,-0.290878,-0.3132627,-0.3032859,-0.3183296,-0.2460987,-0.1875403,-0.1819855,-0.163731,-0.1425434,-0.1375803,-0.1381045,-0.05625519,0.04981442,0.1053219,0.1891019,0.2305926,0.3016975,0.5290877,0.5876679,0.2776232,-0.09389005,-0.2103808,-0.1315628,-0.08022638,0.02635149,0.1910423,0.1433916,-0.02642386,-0.1574832,-0.2470029,-0.2208633,-0.177573,-0.1338543,0
