feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_reg,target_class
0,4.1048850574712645,174,1,12.606314679368518,81630,178.22827580397762,19513731.407760303,0,0,0,35,2015,170.58183931539165,2020,0.1,1,174,23,3.82,51.44,engine_ignition
0,4.421781609195402,172,1,-2.3370482496091842,43211,196.161008958588,15323908.29619514,0,0,0,27,2013,157.0,2016,0.1,1,174,22,5.4,50.7,engine_check
0,4.027183908045977,173,1,-9.830758280631033,105804,192.3181581813483,9591606.812606374,0,0,0,33,2016,192.5319751782041,2018,0.1,1,174,18,4.76,63.66,engine_ignition
0,4.5504597701149425,172,1,-0.49910041277976347,68599,187.29743593233303,9382680.037619373,0,0,0,38,2014,101.6689256280214,2017,0.1,1,174,8,5.16,38.27,gear_stick
0,5.415172413793104,174,1,-11.13126520428881,88567,193.0150429418644,10435910.669991234,0,0,0,43,2015,106.7122315562303,2014,0.7,1,174,23,4.34,32.81,break_bug
0,4.224137931034483,173,1,11.087655574287734,69545,195.55873050330604,9730973.085825002,0,1,0,9,2014,202.24119499455588,2017,0.0,0,174,15,7.46,37.13,electro_bug
0,3.901609195402299,173,0,-28.284490362949057,447,108.25383615036279,9142449.721886251,1,0,1,29,2011,195.0,2018,0.1,0,174,10,5.14,51.96,engine_overheat
0,4.267183908045977,171,1,-8.453459755904554,81653,172.90843690011397,23627229.7862401,0,1,0,6,2015,173.04906333826102,2016,0.1,0,174,16,4.12,57.78,engine_ignition
0,4.263333333333334,172,1,1.6268489860587951,79379,140.67443936278886,12655045.598134872,0,1,0,24,2015,169.0,2018,0.1,0,174,15,4.58,59.63,engine_ignition
0,4.796206896551724,173,1,-4.219259336140718,95693,141.91467848833096,6731660.6015913645,0,1,0,24,2015,174.0,2014,0.1,0,174,9,3.54,102.21,another_bug
0,4.132528735632183,173,1,-8.710175890102432,25972,150.37899532055337,25195589.104989883,0,1,0,2,2012,187.64721902244085,2016,0.1,0,174,15,5.56,27.3,engine_overheat
0,5.302126436781609,173,1,9.027909451628918,63429,125.9768744343688,4495641.726632848,0,1,0,13,2014,109.95985805577332,2021,0.1,0,174,16,4.78,37.31,break_bug
0,3.8763218390804597,171,1,-15.92103563250299,64461,195.701935338725,13042720.61056529,1,0,0,39,2014,188.5408522152968,2016,0.1,0,174,13,5.66,66.51,engine_ignition
0,4.341494252873563,171,1,11.705974780508978,129539,177.25610754106077,12184515.477396172,0,0,0,31,2017,98.63937472682927,2020,0.1,1,174,18,5.6,35.84,gear_stick
0,3.805574712643678,174,1,-3.652280867197652,59714,165.30688211994814,18601583.847475342,0,0,0,3,2014,193.39419605288813,2020,0.1,1,174,24,4.86,70.34,engine_ignition
0,4.607586206896552,173,1,5.346422717544019,21887,126.71548036659225,28557209.108558238,0,0,0,21,2012,195.37542113118155,2019,0.1,1,174,23,5.66,55.13,another_bug
0,4.370287356321839,172,1,3.150741061420899,26461,108.6083461405511,12577147.60278416,0,1,0,6,2012,118.94377653421012,2015,0.57,0,174,16,2.02,36.37,gear_stick
0,4.699310344827586,174,1,13.536214448601877,94179,146.78195629577706,17321833.42761673,0,0,0,29,2015,110.40356483962174,2018,0.1,1,174,17,5.16,39.38,gear_stick
0,4.426551724137931,173,1,-1.428453550661669,440,135.40423366528563,11216644.774336653,0,1,0,45,2011,100.18719942587988,2018,0.1,0,174,16,2.22,44.19,gear_stick
0,4.428563218390805,173,1,0.34842830311870526,40916,157.30463891042024,11067915.414707433,0,1,0,15,2013,108.12087220913038,2015,0.1,0,174,14,2.56,38.81,gear_stick
1,5.026551724137931,171,1,7.807395506428556,100593,105.31480204578834,18709605.311063677,0,0,0,16,2016,180.0,2020,0.16,0,174,1,6.26,61.28,another_bug
0,4.507758620689655,170,1,-1.1646904508091973,56384,98.3881043620786,16444046.8943617,0,1,0,2,2014,101.79861494928544,2017,0.32,0,174,9,3.5,33.59,gear_stick
0,4.92051724137931,170,1,-1.6633705734848454,6562,140.4807396609977,5284648.086319685,0,0,0,19,2011,200.0,2014,0.1,1,174,5,3.68,64.75,another_bug
0,4.296494252873563,173,1,-9.420893149852878,29995,115.54814554964554,11850780.894235525,0,0,0,8,2012,198.86930116090767,2018,0.1,1,174,23,4.24,28.05,engine_overheat
0,4.508965517241379,173,1,-3.913513816990746,135925,151.88951106821372,10949027.090109006,0,0,0,22,2017,159.11928711742047,2019,0.1,1,174,20,4.3,46.82,engine_check
0,4.317298850574713,172,1,-4.749463430820396,80235,134.45619854754648,17250416.783524346,0,0,0,43,2015,195.4337692764203,2019,0.1,1,174,24,2.6,36.37,engine_overheat
0,4.528333333333333,171,1,4.473490366910398,95278,169.4049195121768,9350695.712558346,0,0,0,22,2015,159.1264405471572,2021,0.1,1,174,20,3.88,54.8,engine_check
0,4.319540229885058,173,1,0.7424651863690018,37417,135.07238790677053,8607413.12666148,0,0,0,42,2013,185.67768456006792,2019,0.1,1,174,6,3.6,67.55,engine_ignition
0,4.530402298850574,171,1,0.6603194386938274,48955,192.38706956641093,13244538.174966985,0,0,0,15,2013,130.0893024642103,2015,0.1,1,174,23,3.74,30.92,wheel_shake
0,4.300402298850575,172,1,3.148898611358044,82684,125.67140134767429,13372755.441732328,0,1,0,30,2015,188.06374077614197,2016,0.1,0,174,9,3.94,36.78,engine_overheat
0,4.312356321839081,173,1,4.647661446141313,63740,198.19918629124356,14804004.004804382,0,1,0,22,2014,186.6152777003699,2020,0.1,0,174,9,4.34,58.73,engine_ignition
0,5.36132183908046,172,1,0.13544499472165925,36996,185.75510772922883,13457761.987499025,0,0,0,10,2013,124.88425710928044,2019,0.1,1,174,24,3.12,34.74,break_bug
0,4.3372988505747125,169,1,0.9525112481231401,61877,184.17139412398262,21308740.15601186,0,0,0,29,2014,177.03417210125264,2015,0.1,1,174,20,6.04,51.59,engine_check
0,4.605114942528735,170,1,1.4601071928037173,21660,181.26894340039584,11720712.972409587,0,0,0,44,2012,154.87538931035277,2014,0.36,1,174,5,4.64,45.93,engine_check
0,4.344080459770115,172,1,-11.203004975920082,83903,127.50619058220921,11056347.994629547,0,0,0,36,2015,158.0,2018,0.1,1,174,5,4.72,49.54,engine_check
0,4.073045977011494,174,1,0.09508499945991344,110782,191.9246992000949,13664239.599978885,0,0,0,37,2016,159.1067873153957,2015,0.0,1,174,18,3.62,23.3,electro_bug
0,3.9680459770114944,174,1,-6.487342416083001,42828,103.06592516227337,12410863.618768865,0,0,0,12,2013,199.2257113867342,2022,0.1,1,174,5,4.1,41.73,engine_overheat
0,3.826494252873563,170,1,-3.0880307780326097,27035,99.40386298849491,12032023.34937169,0,1,0,32,2012,192.09862342864,2021,0.1,0,174,15,5.34,29.96,engine_overheat
0,4.787298850574713,171,1,18.239667529205853,77969,158.49894334072093,12086515.0128405,0,1,0,44,2015,163.0,2015,0.1,0,174,15,4.76,49.89,engine_check
0,3.922068965517241,172,1,0.510806313281903,26757,117.47711039250214,15688388.320374163,0,0,0,38,2012,181.0,2020,0.0,1,174,5,3.84,26.43,electro_bug
0,4.6370114942528735,173,1,10.07689114706082,7408,106.870409542716,8553694.706512295,0,0,0,0,2011,195.0,2019,0.1,1,174,23,4.16,70.33,another_bug
0,5.383103448275862,172,1,-4.757229237585258,56407,149.52587865068224,10040377.841181792,0,0,0,2,2014,125.81599390895596,2016,0.1,1,174,22,4.48,31.14,break_bug
0,4.655344827586207,172,1,-0.7785238615740707,80234,176.3613192790899,12020217.65088001,0,0,0,32,2015,104.1809403185854,2019,0.1,1,174,6,3.88,45.5,gear_stick
0,4.285977011494253,172,1,6.115593267801513,88345,120.5199231865997,24285158.665047582,0,1,0,29,2015,189.1953774676997,2018,0.1,0,174,14,6.06,49.86,engine_ignition
0,4.520977011494253,172,1,1.301284947743767,21755,119.07628724025501,17506508.876368307,0,1,0,6,2012,176.16583939831125,2022,0.1,0,174,15,4.8,52.82,engine_check
0,4.729310344827586,173,1,7.094759602611134,58485,110.491924348586,15925436.435701529,0,0,0,26,2014,175.73641608126175,2022,0.1,1,174,5,3.9,68.88,another_bug
0,3.9289655172413793,173,1,18.91249999447784,67911,103.4425953263808,18356528.179565206,0,0,0,46,2014,169.18455338826254,2017,0.0,1,174,7,3.9,27.61,electro_bug
0,4.638275862068966,173,1,-5.693903911656938,59952,138.53650486346152,18188432.14729756,0,0,0,15,2014,189.07374039415387,2019,0.1,1,174,22,6.36,80.96,another_bug
0,4.623620689655172,168,1,1.0686182187214062,133098,126.77102296668991,13425307.647660334,0,0,0,37,2017,149.70665506274142,2017,0.1,1,174,24,3.64,33.08,wheel_shake
0,4.314597701149426,169,1,19.000808984643548,56163,118.67824108880771,11600384.284450138,0,0,0,0,2014,113.76418886183154,2017,0.1,1,174,8,5.02,27.31,gear_stick
0,4.341379310344827,171,1,-18.26435071430997,85244,132.30631709113806,11088970.465797976,0,1,0,29,2015,111.00978796386852,2021,0.1,0,174,14,4.48,28.39,gear_stick
0,4.489195402298851,173,1,2.997621776191038,66736,146.37994359389282,13988978.234435437,0,0,0,30,2014,117.06080121617477,2019,0.1,1,174,17,4.9,29.01,gear_stick
0,4.765862068965517,170,1,-6.305704193299404,86909,104.717703268429,12535862.833713751,0,0,0,24,2015,155.40621382525953,2017,0.1,1,174,22,3.5,69.82,another_bug
0,4.1593103448275865,173,1,1.517793787974493,133468,150.78836898958744,14577787.871262899,0,0,0,1,2017,200.0,2017,0.0,1,174,17,2.88,37.34,electro_bug
0,4.485747126436782,173,1,8.235982263097583,93644,182.74620585764103,13943695.603928769,0,0,0,2,2016,122.1054694316433,2016,0.1,1,174,17,4.98,24.91,gear_stick
0,4.332183908045977,170,1,0.004924141949939701,109428,197.50676672101454,15719523.727918345,0,0,0,39,2016,96.3622257423051,2020,0.43,1,174,17,3.74,25.77,gear_stick
0,4.417873563218391,169,1,8.191278156689052,82133,131.86017978107208,19993478.3674125,0,0,0,47,2015,151.0,2019,0.38,1,174,17,2.84,58.67,engine_check
0,4.393218390804598,172,1,-12.68746067967015,37333,195.85672999305257,17014293.341732223,0,0,0,11,2013,168.0,2015,0.1,1,174,22,4.24,45.76,engine_check
0,4.433390804597701,173,1,5.754678725886757,92167,152.17155301570082,22235691.31818074,0,0,0,37,2015,159.8160673865057,2016,0.1,1,174,5,3.62,64.21,engine_check
0,5.408160919540229,172,1,-0.38500318359465435,67119,136.64309998715592,15587209.823188126,0,1,0,12,2014,107.64436184784348,2017,0.13,0,174,16,3.64,26.89,break_bug
0,4.685574712643678,169,1,-8.504600308157281,63491,181.69904117855953,9430594.931396836,0,0,0,13,2014,141.31664962964658,2018,0.1,1,174,18,4.22,37.24,wheel_shake
0,4.1336781609195405,172,1,3.640559584035829,3479,141.8671976352048,11961101.910832666,0,0,0,33,2011,184.0,2019,0.1,1,174,8,3.64,40.18,engine_overheat
0,4.372011494252874,172,1,1.9587918157946516,44588,95.79083487367834,19677106.440373316,0,0,0,16,2013,183.40823464876328,2018,0.1,1,174,8,3.58,29.05,engine_overheat
0,4.072758620689655,173,1,1.9973415159272592,43345,123.69950597753315,10668144.923296118,1,0,0,17,2013,181.2135890492056,2021,0.0,0,174,12,4.0,36.42,electro_bug
0,4.4222413793103446,173,1,-11.033570180829681,22604,195.20475793033117,17357080.239304326,0,1,0,44,2012,171.0,2015,0.1,0,174,15,5.78,34.64,engine_overheat
0,4.204885057471264,174,1,8.815742417677033,124925,147.83554339995723,14865238.780203065,0,0,0,11,2017,191.87084427412535,2019,0.1,1,174,18,4.82,55.66,engine_ignition
0,4.64264367816092,173,1,-3.705662298072444,58913,121.56797766358248,9481592.157318227,0,0,0,4,2014,194.97560066684235,2019,0.0,1,174,7,4.54,45.05,electro_bug
0,5.526666666666666,171,1,-16.629052613889165,86367,168.2726874629892,21220329.259376828,0,0,0,25,2015,101.85964225294852,2019,0.46,1,174,6,3.94,22.81,break_bug
0,4.031666666666666,172,1,-4.748774126708392,117153,122.78899867863173,15356365.212584557,0,0,0,30,2017,190.45937076694443,2021,0.1,1,174,17,4.36,59.05,engine_ignition
0,4.097701149425287,174,1,8.371230507863196,86652,119.37661400726954,6633795.891265305,0,0,0,19,2015,197.15690117158616,2021,0.1,1,174,8,4.02,56.94,engine_ignition
0,4.70051724137931,171,1,4.226565662313874,73646,128.8612860798084,7203696.103685387,0,0,0,7,2015,153.54720575175003,2018,0.16,1,174,6,3.92,55.55,engine_check
0,4.1659770114942525,173,1,13.83314843637423,21071,127.98483228154552,19378730.420263287,0,1,0,4,2012,166.3689220029719,2017,0.1,0,174,14,4.86,24.14,engine_fuel
0,3.875229885057471,173,1,-1.0016681539827172,40857,134.54458408575545,17295807.070685424,0,0,0,42,2013,195.7009337492476,2021,0.1,1,174,23,3.94,63.43,engine_ignition
0,4.629770114942529,169,1,-0.8041589170941369,74201,141.25537056427922,6300998.95290126,0,0,0,14,2015,195.0,2017,0.1,1,174,22,4.52,75.41,another_bug
0,4.106379310344828,172,1,-8.067540597979068,20532,129.22271750698707,11329990.997968463,0,0,0,6,2012,184.3636526334513,2018,0.1,1,174,22,4.98,26.15,engine_overheat
0,4.569885057471264,173,1,2.546550062827702,121316,161.49566700821293,11163727.107219942,0,0,0,26,2017,104.4658514695168,2018,0.1,1,174,20,5.12,29.33,gear_stick
0,5.190977011494253,171,1,21.69206253270355,67076,108.14612120923356,10445668.439294787,0,0,0,37,2014,115.01107837243276,2018,0.1,1,174,5,4.92,38.8,break_bug
0,4.8404597701149426,170,1,-5.00020077661104,1456,180.92078857238823,12744631.442547705,0,0,0,31,2011,183.65447259359783,2020,0.1,1,174,8,2.84,74.61,another_bug
0,3.8814367816091955,169,1,-2.2794154751675544,79315,160.45698504595947,10039791.281052422,1,0,0,49,2015,173.91675930173494,2019,0.1,0,174,13,4.76,34.41,engine_fuel
0,4.197126436781609,171,1,9.072693670306828,71430,172.64196968359298,17575330.15510578,0,0,0,11,2015,167.88180944136872,2022,0.1,1,174,8,6.5,39.47,engine_fuel
0,4.012586206896552,174,1,6.80061903337613,73470,100.376491239324,19916658.654852696,0,0,0,16,2015,200.0,2020,0.0,1,174,18,3.94,31.4,electro_bug
0,4.126954022988506,170,1,6.052882113416224,771,197.58001636857563,17786630.48107731,0,1,0,23,2011,190.11791469991385,2017,0.1,0,174,9,4.58,37.57,engine_overheat
0,4.514885057471265,170,1,-3.827989228565446,86895,98.02073327061925,10811877.419643091,0,0,0,23,2015,185.64359038980064,2022,0.1,1,174,24,4.96,141.13,another_bug
0,4.690344827586207,172,1,-18.02065465396565,39955,107.54711670154781,11775251.208169276,0,0,0,24,2013,189.76002902562985,2016,0.0,1,174,17,4.32,44.05,electro_bug
0,5.289022988505747,174,1,-4.227274247072865,55898,158.2891000383152,10479011.502345257,0,0,0,5,2014,128.15571508801298,2022,0.1,1,174,24,3.04,45.17,break_bug
0,4.691781609195402,169,1,15.41057156907205,69687,134.37676542217798,12833492.631026538,0,0,0,1,2014,144.68007045394725,2015,0.1,1,174,23,4.76,24.5,wheel_shake
0,4.392011494252873,174,1,6.677617869679484,43498,100.27660634252162,18596015.721761808,0,0,0,16,2013,105.05018426587966,2018,0.1,1,174,6,4.42,31.16,gear_stick
0,4.288275862068965,172,1,8.726372625903856,93798,183.68447042987907,7639108.354065446,0,0,0,39,2015,170.69254120568223,2018,0.0,1,174,8,7.1,24.3,electro_bug
0,4.074080459770115,173,1,14.450853470314048,3653,98.14967607273452,7795847.825177539,0,0,0,44,2011,186.740352204099,2017,0.1,1,174,8,3.58,59.33,engine_ignition
0,4.412471264367816,173,1,23.37675483635669,1112,101.92968869543438,13770936.765911313,0,1,0,46,2011,115.51303148209732,2021,0.1,0,174,15,4.6,35.53,gear_stick
0,4.499827586206897,173,1,18.3609451666358,120576,185.10192988772414,12418320.009545831,0,0,0,40,2017,104.19816550008284,2018,0.1,1,174,20,3.18,36.89,gear_stick
0,4.777413793103448,172,1,13.082869281105769,19082,134.13937874590425,8903139.670303706,0,0,0,41,2012,200.0,2018,0.1,1,174,5,5.56,69.85,another_bug
0,5.077126436781609,174,1,20.689024480639276,50542,163.2730142408239,10968214.778539415,0,0,0,17,2013,105.46867813033744,2016,0.1,1,174,20,6.72,38.02,break_bug
0,3.9972988505747127,171,1,-3.053907160918631,81453,177.72138106663326,8903182.570379851,0,1,0,36,2015,185.71162503933007,2017,0.1,0,174,16,3.6,49.46,engine_overheat
0,4.456436781609195,172,1,8.841953404022632,41150,119.47623308789765,16192147.011219418,0,0,0,19,2013,120.02441407681069,2021,0.1,1,174,7,4.7,17.64,gear_stick
0,4.035919540229885,171,1,-18.04260429732526,79899,193.3598106193652,8562035.56728095,0,0,0,16,2015,181.032533476098,2020,0.1,1,174,7,4.2,34.5,engine_fuel
0,4.675,171,1,9.201343938207941,86145,99.37804006758479,9705519.650677953,0,0,0,35,2015,119.0,2019,0.25,1,174,5,3.68,33.55,wheel_shake
0,4.567126436781609,168,1,11.106461366113749,89113,108.99687607667211,17227580.04255133,0,0,0,46,2015,116.0,2016,0.1,1,174,7,4.44,31.38,wheel_shake
0,4.0248275862068965,174,1,3.253655816519375,82940,188.31353312101572,11807703.335587384,0,0,0,21,2015,192.45785026244403,2021,0.0,1,174,24,4.56,21.62,electro_bug
0,4.253333333333334,171,1,1.0137614035120488,112886,131.33118881164492,10722905.827131446,0,0,0,34,2017,120.0,2020,0.1,1,174,24,3.94,36.74,gear_stick
0,4.600747126436781,173,1,3.4457092785961283,102637,159.57837867728432,15085692.860002147,0,0,0,31,2016,161.36083413592723,2022,0.1,1,174,19,4.84,67.59,engine_check
0,4.748563218390805,172,1,-6.144822022822485,81306,154.4090778126939,18372952.622858606,0,0,0,15,2015,135.82354914244408,2021,0.1,1,174,23,4.58,29.76,wheel_shake
0,4.557873563218391,170,1,-3.665575337182835,119034,109.15670691753844,13798694.922244104,0,0,0,16,2017,160.0,2016,0.1,1,174,17,2.52,53.43,engine_check
0,4.668045977011494,173,1,-4.418063118778965,2744,134.1997377888004,14387318.537250245,0,1,0,3,2011,187.05842981971375,2020,0.1,0,174,16,3.42,60.17,another_bug
0,4.685344827586207,171,1,4.525168019098618,50083,148.6009043146194,12085777.744387208,0,0,0,14,2013,121.0815097641038,2016,0.48,1,174,20,5.1,39.64,wheel_shake
0,4.50735632183908,173,1,20.138489511219312,65658,172.36892776799766,11210928.443041839,0,1,0,9,2014,98.90499902194404,2015,0.1,0,174,9,2.32,40.51,gear_stick
0,4.057413793103448,173,1,3.977453560131673,24874,108.68924503926239,15323716.115746524,0,1,0,41,2012,189.0,2016,0.1,0,174,15,4.88,39.02,engine_overheat
0,4.544942528735633,173,1,13.931501279715205,42442,118.0975519444142,11423283.73914174,0,0,0,43,2013,102.36312326002162,2016,0.1,1,174,22,4.32,31.08,gear_stick
0,4.1865517241379315,171,1,3.323505239909372,62289,122.30813546315295,13388354.570922852,0,0,0,45,2014,191.6125521679012,2020,0.1,1,174,24,4.48,44.42,engine_overheat
0,4.473448275862069,171,1,1.374783782552575,42627,187.3931494897442,11430589.81716784,0,1,0,8,2013,106.1682100006882,2018,0.1,0,174,9,4.0,39.05,gear_stick
0,3.8345977011494257,173,1,-8.900604494727457,25637,139.92771163970173,15362480.369014237,0,0,0,44,2012,174.29007833433965,2017,0.1,1,174,7,2.66,28.34,engine_fuel
0,5.255,172,1,-0.7279265275734594,80874,143.5670326666273,14374132.96938848,1,0,0,46,2015,101.2438954401855,2020,0.1,0,174,12,1.28,41.62,break_bug
0,4.5104597701149425,172,1,-7.07868619828334,63474,140.54070153807854,15274989.572420835,0,0,0,45,2014,197.44189652897117,2019,0.1,1,174,22,4.1,48.07,engine_overheat
0,3.9291954022988502,168,1,-3.7426101375536334,40086,192.65012607003337,11173741.95450956,0,1,0,1,2013,167.27612742417642,2018,0.1,0,174,9,4.2,39.54,engine_fuel
0,4.622126436781609,170,1,-2.001381098134265,22587,107.26408061864885,10042283.47812444,0,0,0,29,2012,119.26061390521777,2017,0.1,1,174,6,5.52,42.41,wheel_shake
0,4.081666666666667,170,1,9.437094201814713,128730,120.39302277408844,9893365.787206696,0,0,0,42,2017,180.7002829859832,2018,0.1,1,174,19,2.04,68.15,engine_ignition
0,5.473448275862069,173,1,-8.218867456048594,81952,126.95993706977231,10861256.60142851,0,0,0,25,2015,101.99948351041392,2015,0.61,1,174,7,7.46,28.14,break_bug
0,4.512931034482759,174,1,-0.7310020341217911,23765,141.89368737150187,14089395.0362456,0,0,0,23,2012,156.03245180846363,2014,0.36,1,174,8,4.48,53.99,engine_check
0,4.602816091954023,169,1,0.88413633327452,19469,198.4923468275219,17935139.062817182,0,1,0,48,2012,200.0,2020,0.0,0,174,9,5.56,29.97,electro_bug
0,4.812873563218391,172,1,4.961579268007466,23184,112.9926435515473,10525793.77426899,0,1,0,1,2012,171.17037754185765,2020,0.15,0,174,14,3.18,50.1,engine_check
0,5.235402298850575,173,1,4.946494650661924,44889,135.6632059806248,13530131.326493802,0,1,0,10,2013,121.91736703925844,2019,0.1,0,174,15,4.42,27.16,break_bug
0,3.8452873563218395,170,1,4.251058333003276,114896,149.84508869262893,10315802.64886549,0,0,0,41,2017,165.7013189779014,2018,0.1,1,174,19,3.88,41.21,engine_fuel
0,4.416609195402299,173,1,5.987421186635343,58868,152.57797800679367,22529095.590845946,0,0,0,21,2014,199.87641391507475,2018,0.1,1,174,5,4.72,48.28,engine_overheat
0,4.534655172413793,172,1,1.9837579510542445,3942,160.37562911710177,12811176.022895193,0,1,0,47,2011,165.0,2017,0.1,0,174,14,4.38,50.75,engine_check
0,5.33683908045977,174,1,-2.6765297748988908,72452,182.70494240810382,9333826.042557975,0,1,0,11,2014,107.83003676099176,2018,0.1,0,174,16,5.7,23.24,break_bug
0,4.753850574712644,172,1,-3.148624424069853,64415,158.45472730819944,15634240.745713113,0,0,0,30,2014,124.812779199859,2021,0.1,1,174,20,6.08,24.85,wheel_shake
0,4.3613793103448275,171,1,-7.12444372493644,86718,118.89184738898143,12079590.773702038,0,0,0,12,2015,164.0,2016,0.1,1,174,19,4.02,48.58,engine_check
0,4.539022988505747,174,1,3.067508491431543,57836,131.62689259405755,9923775.216334822,0,1,0,10,2014,119.36515997215496,2020,0.1,0,174,16,3.38,29.08,gear_stick
0,4.2844252873563216,171,1,16.77604744714651,81727,151.86409114084074,15128549.76223457,1,0,0,23,2015,176.1771966673803,2016,0.0,0,174,4,3.96,36.73,electro_bug
0,4.0344252873563216,173,1,-0.40546807568853793,6319,126.91792687564364,9874544.455705678,0,0,0,7,2011,184.83436845964272,2017,0.1,1,174,8,2.86,52.09,engine_ignition
0,4.78712643678161,173,1,0.7975685701970634,103879,110.42630899292887,11893371.272887418,0,0,0,27,2016,153.33123859510692,2020,0.1,1,174,19,4.16,59.25,engine_check
0,4.126896551724138,174,1,5.808181589885844,121140,133.92980735828158,17531525.572808784,0,0,0,37,2017,181.87751459414392,2015,0.1,1,174,20,6.36,33.23,engine_fuel
0,3.753275862068966,173,1,1.0721995472557078,58403,163.47292060230393,12736760.609910298,0,0,0,0,2014,195.0,2016,0.0,1,174,5,5.12,36.44,electro_bug
0,4.098965517241379,168,1,3.6018555760901125,28507,192.51491178962652,16448375.057509653,0,1,0,43,2012,193.77956371713069,2018,0.1,0,174,14,4.5,30.58,engine_overheat
0,4.190574712643678,174,1,16.87212749784232,45030,167.1114813229582,11361459.826011905,0,0,0,16,2013,184.04657814705797,2015,0.0,1,174,22,4.46,31.82,electro_bug
0,4.68867816091954,172,1,-11.539166291628636,74119,133.0971710863809,13937046.696911572,0,0,0,2,2015,115.0,2019,0.1,1,174,17,3.7,44.01,wheel_shake
0,4.4239080459770115,174,1,-2.3419343288448102,88317,107.12026232534103,10580840.948029215,0,0,0,11,2015,110.04536680022233,2021,0.1,1,174,19,2.26,36.69,gear_stick
0,4.927643678160919,173,1,2.964077467501291,61944,143.70596067860407,19820893.155798268,0,0,0,38,2014,200.0,2018,0.14,1,174,6,5.04,108.68,another_bug
0,4.5776436781609195,171,1,1.0495178108743093,21772,104.2019300610438,19906123.564015806,0,1,0,18,2012,176.0,2021,0.1,0,174,16,3.94,70.51,another_bug
0,5.328390804597701,173,1,-20.002326566498535,55154,137.86507356978166,16089425.927670032,0,0,0,0,2014,113.68580195567236,2021,0.1,1,174,5,4.4,29.08,break_bug
0,4.647126436781609,173,1,-3.6778289556881187,86494,160.12376764967087,9286672.992712418,0,1,0,23,2015,182.0,2020,0.1,0,174,15,3.88,58.33,another_bug
0,4.5969540229885055,171,1,-11.286803045314862,1427,117.66314222866443,16973299.012497358,0,0,0,22,2011,119.0,2014,0.5,1,174,23,2.88,26.02,wheel_shake
0,5.39948275862069,174,1,-10.500890139648089,118960,198.93339218861053,8044866.005381859,0,0,0,23,2017,110.73689432731238,2015,0.1,1,174,18,1.94,28.17,break_bug
0,4.5809195402298855,172,1,16.96520409639259,67785,196.2941454493827,10340418.268276619,0,0,0,20,2014,149.43257425634403,2020,0.93,1,174,17,4.92,55.07,engine_check
0,4.229655172413794,171,1,-12.026616423261316,61069,141.6975636934925,12707451.384162776,0,1,0,5,2014,187.2638758380245,2020,0.1,0,174,16,3.64,25.02,engine_overheat
0,4.0216091954022986,171,1,6.792893356973064,129853,114.26036638486426,18790342.59374134,0,0,0,30,2017,193.0504617998358,2018,0.1,1,174,24,4.8,72.37,engine_overheat
0,5.312356321839081,174,1,-8.023992665198586,44567,181.89304759670102,14618444.440088077,0,0,0,16,2013,108.49259670099732,2014,0.1,1,174,8,4.62,28.56,break_bug
0,4.530114942528735,172,1,-0.7745961387749345,20652,144.5566483697206,10707246.049940418,0,0,0,24,2012,156.85902775345622,2014,0.1,1,174,23,5.64,50.24,engine_check
1,5.271954022988506,154,0,9.167819287864727,63971,138.4455785625864,16081486.591713492,0,0,1,10,2014,113.59010607865676,2017,1.46,0,174,25,4.32,47.91,break_bug
0,4.863620689655172,171,1,12.933586991866404,2201,95.13487867510182,16346611.967835832,0,0,0,46,2011,200.0,2018,0.33,1,174,7,4.8,91.95,another_bug
0,4.529885057471264,173,1,-15.425135191528103,74879,149.54577500088573,17017693.734073143,0,0,0,20,2015,164.5882190619798,2017,0.0,1,174,17,4.48,29.99,electro_bug
0,4.476896551724138,174,1,2.945916746121308,75389,164.19779994204345,12856350.743240908,0,0,0,27,2015,106.45619950639012,2017,0.1,1,174,5,4.46,38.0,gear_stick
0,4.855172413793103,173,1,1.9697507659588354,124011,164.48887888451526,11496560.30870722,0,0,0,29,2017,118.86592916349322,2020,0.1,1,174,17,1.98,34.27,wheel_shake
1,3.9803448275862072,172,1,22.430327704324505,85135,154.53514999872274,11303603.303056065,0,0,0,43,2015,199.41420045649735,2018,0.1,0,174,1,3.36,79.36,engine_ignition
0,4.4927011494252875,172,1,-6.755288146032141,59112,184.20135569811117,10180321.794735283,0,0,0,9,2014,122.2181943751335,2017,0.1,1,174,6,4.28,38.47,gear_stick
0,4.122816091954023,173,1,9.215560067825702,53011,137.78100889914452,16245323.726187995,0,0,0,31,2014,183.7932291697112,2017,0.1,1,174,5,5.02,65.27,engine_ignition
0,4.322298850574713,170,1,-9.439499572937706,78186,193.33632262919377,9724035.965020312,0,1,0,32,2015,107.12110997928325,2017,0.1,0,174,9,4.88,28.97,gear_stick
0,5.392701149425288,173,1,-16.758231266596518,45799,105.1656852644392,12769176.969753204,0,0,0,27,2013,108.73437481085472,2019,0.86,1,174,19,1.24,38.97,break_bug
0,3.9968390804597704,171,1,-1.6859908393019292,22725,179.6014014249404,16703409.844431574,0,1,0,27,2012,171.53780218655004,2020,0.1,0,174,15,3.84,28.75,engine_fuel
